ID zgłoszenia,Tytuł zgłoszenia,Deskrypcjon,Dopasowana reguła,Typ zgłoszenia,Data utworzenia zgłoszenia,Oczekiwany wynik,Pewność
2706,Nieudana aktualizacja systemu Windows,Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,05.11.2025 12:02:28,0,0.0
2707,Błąd sterownika HID skanera kodów stanowisko 2 czytnik kodów,"Opis: Błąd sterownika HID skanera kodów stanowisko 2 czytnik kodów Działanie naprawcze: Przepięto skaner do innego portu USB. Podsumowanie: Wymiana kabla pomogła, skaner sprawny.",Skaner - Błąd sterownika,[System] Incident,05.11.2025 18:30:07,4,0.9
2708,brak dostępu do dysku sieciowego Z: - prośba o pilną weryfikację.,Opis: brak dostępu do dysku sieciowego Z: - prośba o pilną weryfikację. Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,05.11.2025 12:49:38,0,0.0
2709,Prośba o wsparcie: Konto użytkownika wygasło komunikat: Invalid Credentials,Opis: Prośba o wsparcie: Konto użytkownika wygasło komunikat: Invalid Credentials Działanie naprawcze: Przeprogramowano kartę magnetyczną użytkownika. Podsumowanie: Użytkownik zalogował się poprawnie nowym hasłem.,Dostęp - Błąd autoryzacji POS,[System] Service request,05.11.2025 12:36:45,4,0.9
2710,Mysz bezprzewodowa nie paruje się z odbiornikiem - wymagany restart nie pomógł.,Opis: Mysz bezprzewodowa nie paruje się z odbiornikiem - wymagany restart nie pomógł. Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,05.11.2025 22:57:36,0,0.0
2711,Prośba o wsparcie: Teams nie łączy z spotkaniem,Opis: Prośba o wsparcie: Teams nie łączy z spotkaniem Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,05.11.2025 12:28:34,0,0.0
2712,Incydent: Awaria switcha w szafie rack,"Opis: Incydent: Awaria switcha w szafie rack Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,05.11.2025 16:56:37,0,0.0
2713,Blad spójnosci danych przy Z-Report na głównej kasie proces zatrzymuje się na 90% - blokuje obsługe klienta.,"Opis: Blad spójnosci danych przy Z-Report na głównej kasie proces zatrzymuje się na 90% - blokuje obsługe klienta. Działanie naprawcze: Zrestartowano stanowisko POS i zweryfikowano spójność bazy danych. Podsumowanie: Wymagana była interwencja w strukturę bazy danych, system działa stabilnie.",POS - Błąd zamknięcia doby,[System] Incident,05.11.2025 15:41:18,4,0.9
2714,Błąd licencji pakietu Office,"Opis: Błąd licencji pakietu Office Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,05.11.2025 16:51:14,0,0.0
2715,Teams nie łączy z spotkaniem - blokuje obsługę klienta.,Opis: Teams nie łączy z spotkaniem - blokuje obsługę klienta. Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,05.11.2025 07:32:50,0,0.0
2716,Zacięcie papieru w urządzeniu wielofunkcyjnym,Opis: Zacięcie papieru w urządzeniu wielofunkcyjnym Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,05.11.2025 13:20:25,0,0.0
2717,Wymagany serwis: Awaria switcha w szafie rack,Opis: Wymagany serwis: Awaria switcha w szafie rack Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,05.11.2025 19:57:35,0,0.0
2718,Uszkodzona matryca w laptopie służbowym,Opis: Uszkodzona matryca w laptopie służbowym Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,05.11.2025 13:44:44,0,0.0
2719,Błąd spójności danych przy Z-Report,"Opis: Błąd spójności danych przy Z-Report Działanie naprawcze: Wykonano restart usługi bazy danych SQL na serwerze lokalnym. Podsumowanie: Wymagana była interwencja w strukturę bazy danych, system działa stabilnie.",POS - Błąd zamknięcia doby,[System] Incident,05.11.2025 20:49:57,4,0.9
2720,brak dostępu do folderu współdzielonego,Opis: brak dostępu do folderu współdzielonego Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,05.11.2025 11:40:32,0,0.0
2721,Zgłoszenie awarii: Niska przepustowość łącza internetowego,"Opis: Zgłoszenie awarii: Niska przepustowość łącza internetowego Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,05.11.2025 12:25:13,0,0.0
2722,Zgłoszenie awarii: Awaria webserwisu obsługi nagród błąd bazy danych klient nie widzi punktów - błąd powtarzalny. system lojalnościowy,Opis: Zgłoszenie awarii: Awaria webserwisu obsługi nagród błąd bazy danych klient nie widzi punktów - błąd powtarzalny. system lojalnościowy Działanie naprawcze: Zweryfikowano połączenie internetowe z chmurą loyalty. Podsumowanie: Awaria globalna usunięta przez dostawcę.,Loyalty - Niedostępność serwisu,[System] Incident,05.11.2025 13:54:12,4,0.9
2723,Problem techniczny: Utrata komunikacji z terminalem płatniczym (PED),"Opis: Problem techniczny: Utrata komunikacji z terminalem płatniczym (PED) Działanie naprawcze: Zrestartowano terminal płatniczy (miękki reset). Podsumowanie: Problem z kablem USB rozwiązany, zasilanie przywrócone.",Terminal - Błąd komunikacji,[System] Incident,05.11.2025 11:59:26,3,0.9
2724,Utrata połaczenia z serwerem plików,Opis: Utrata połaczenia z serwerem plików Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,05.11.2025 17:08:14,0,0.0
2725,Prośba o wsparcie: Prośba o korektę czasu pracy - zapomniane odbicie data wczorajsza korekta czasu,Opis: Prośba o wsparcie: Prośba o korektę czasu pracy - zapomniane odbicie data wczorajsza korekta czasu Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Błąd pracownika skorygowany.,RCP - Korekta czasu,[System] Service request,05.11.2025 12:52:36,4,0.9
2726,Artefakty graficzne w interfejsie użytkownika - wymagany restart nie pomógł.,Opis: Artefakty graficzne w interfejsie użytkownika - wymagany restart nie pomógł. Działanie naprawcze: Zaktualizowano sterowniki karty graficznej na terminalu POS. Podsumowanie: Błąd graficzny ustąpił po restarcie aplikacji.,POS - Błąd interfejsu,[System] Incident,05.11.2025 08:50:46,3,0.9
2727,Utrata połączenia z serwerem plików - prośba o interwencję.,Opis: Utrata połączenia z serwerem plików - prośba o interwencję. Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,05.11.2025 12:19:10,0,0.0
2728,Konto pocztowe przepełnione - stanowisko nieczynne.,Opis: Konto pocztowe przepełnione - stanowisko nieczynne. Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,05.11.2025 12:13:53,0,0.0
2729,Drukarka sieciowa w biurze offline,Opis: Drukarka sieciowa w biurze offline Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,05.11.2025 12:02:28,0,0.0
2730,Nieudana aktualizacja systemu Windows,Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,05.11.2025 20:42:10,0,0.0
2731,program antywirusowy blokuje aplikację,"Opis: program antywirusowy blokuje aplikację Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,05.11.2025 12:38:03,0,0.0
2732,Excel zawiesza się przy otwieraniu pliku,Opis: Excel zawiesza się przy otwieraniu pliku Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,05.11.2025 16:20:33,0,0.0
2733,Utrata polączenia z serwerem plików,"Opis: Utrata polączenia z serwerem plików Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,05.11.2025 12:24:09,0,0.0
2734,Błąd systemu: Błąd licencji pakietu Office,"Opis: Błąd systemu: Błąd licencji pakietu Office Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,05.11.2025 10:21:54,0,0.0
2735,Nie działa logowanie do portalu pracowniczego,Opis: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,05.11.2025 15:37:54,0,0.0
2736,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,05.11.2025 15:13:09,0,0.0
2737,Brak dostępu do dysku sieciowego Z:,"Opis: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,05.11.2025 19:10:14,0,0.0
2738,utrata połączenia z serwerem plików - błąd powtarzalny.,"Opis: utrata połączenia z serwerem plików - błąd powtarzalny. Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,05.11.2025 19:39:40,0,0.0
2739,Teams nie laczy z spotkaniem,Opis: Teams nie laczy z spotkaniem Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,05.11.2025 16:00:43,0,0.0
2740,brak sygnalu sterujacego otwarciem szuflady (RJ11) stanowisko 15 szuflada nie domyka się - blokuje obsługę klienta.,"Opis: brak sygnalu sterujacego otwarciem szuflady (RJ11) stanowisko 15 szuflada nie domyka się - blokuje obsługę klienta. Działanie naprawcze: Sprawdzono podłączenie kabla RJ11 do drukarki fiskalnej. Podsumowanie: Kabel podłączony poprawnie, sygnał dociera.",Szuflada - Awaria otwarcia,[System] Incident,05.11.2025 16:12:06,3,0.9
2741,awaria: Wygasło hasło do systemu Windows - wymagany restart nie pomógł.,Opis: awaria: Wygasło hasło do systemu Windows - wymagany restart nie pomógł. Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,05.11.2025 16:58:40,0,0.0
2742,Telefon VoIP nie ma sygnału - prośba o interwencję.,Opis: Telefon VoIP nie ma sygnału - prośba o interwencję. Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,05.11.2025 16:19:44,0,0.0
2743,Opoźnienia w renderowaniu na ekranach KDS ekran ekspedycji system offline - wymagany restart nie pomogł.,Opis: Opoźnienia w renderowaniu na ekranach KDS ekran ekspedycji system offline - wymagany restart nie pomogł. Działanie naprawcze: Zrestartowano kontroler KDS. Podsumowanie: Zamówienia wyświetlają się poprawnie i bez opóźnień.,KDS - Brak sygnału wideo,[System] Incident,05.11.2025 15:54:34,3,0.9
2744,Incydent: Błąd komunikacji RS232 z drukarką fiskalną drukarka Posnet - prośba o interwencję.,"Opis: Incydent: Błąd komunikacji RS232 z drukarką fiskalną drukarka Posnet - prośba o interwencję. Działanie naprawcze: Wykonano reset sprzętowy drukarki fiskalnej. Podsumowanie: Drukarka fiskalna gotowa do pracy, paragon testowy wydrukowany.",Drukarka fiskalna - Błąd pamięci,[System] Incident,05.11.2025 13:59:48,4,0.9
2745,Wymagany serwis: Błąd krytyczny bazy danych podczas zamknięcia dnia na głównej kasie proces zatrzymuje się na 90%,Opis: Wymagany serwis: Błąd krytyczny bazy danych podczas zamknięcia dnia na głównej kasie proces zatrzymuje się na 90% Działanie naprawcze: Zrestartowano stanowisko POS i zweryfikowano spójność bazy danych. Podsumowanie: Raport dobowy wygenerował się poprawnie po restarcie usług.,POS - Błąd zamknięcia doby,[System] Incident,05.11.2025 10:56:24,3,0.9
2746,Wymagany serwis: Brak dostępu do sieci Wi-Fi - prośba o pilną weryfikację.,Opis: Wymagany serwis: Brak dostępu do sieci Wi-Fi - prośba o pilną weryfikację. Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,05.11.2025 08:24:05,0,0.0
2747,Zawieszenie aplikacji KioskApp.exe system nie startuje kiosk samoobsługowy,"Opis: Zawieszenie aplikacji KioskApp.exe system nie startuje kiosk samoobsługowy Działanie naprawcze: Zgłoszono awarię sprzętową do serwisu producenta. Podsumowanie: Urządzenie wymaga wymiany ekranu, wyłączono z użycia.",Kiosk - Awaria dotyku,[System] Incident,05.11.2025 08:53:51,4,0.9
2748,Nieprawidłowy format danych JSON z aplikacji aplikacja lojalnościowa,"Opis: Nieprawidłowy format danych JSON z aplikacji aplikacja lojalnościowa Działanie naprawcze: Sprawdzono logi transakcji, błąd po stronie zewnętrznego dostawcy. Podsumowanie: Kupony są ponownie walidowane poprawnie.",Aplikacja mobilna - Błąd API,[System] Incident,05.11.2025 18:12:46,4,0.9
2749,Błąd systemu: Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) komunikat: system offline - wymagany restart nie pomógł. system lojalnościowy,"Opis: Błąd systemu: Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) komunikat: system offline - wymagany restart nie pomógł. system lojalnościowy Działanie naprawcze: Zrestartowano lokalny serwis proxy lojalnościowego. Podsumowanie: Połączenie przywrócone, system działa online.",Loyalty - Niedostępność serwisu,[System] Incident,05.11.2025 13:15:15,4,0.9
2750,Brak dostępu do folderu współdzielonego - stanowisko nieczynne.,Opis: Brak dostępu do folderu współdzielonego - stanowisko nieczynne. Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,05.11.2025 16:52:43,0,0.0
2751,Awaria webserwisu obsługi nagród system lojalnościowy,Opis: Awaria webserwisu obsługi nagród system lojalnościowy Działanie naprawcze: Zrestartowano lokalny serwis proxy lojalnościowego. Podsumowanie: Karty klientów są poprawnie autoryzowane.,Loyalty - Niedostępność serwisu,[System] Incident,05.11.2025 10:04:23,4,0.9
2752,awaria switcha w szafie rack,Opis: awaria switcha w szafie rack Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,05.11.2025 17:32:18,0,0.0
2753,Problem techniczny: Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji nie przyjmuje zamówień - błąd powtarzalny.,Opis: Problem techniczny: Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji nie przyjmuje zamówień - błąd powtarzalny. Działanie naprawcze: Zrestartowano kiosk (odcięcie zasilania). Podsumowanie: Aplikacja działa stabilnie po restarcie.,Kiosk - Awaria dotyku,[System] Incident,05.11.2025 10:55:31,6,0.9
2754,prośba o nadanie uprawnień do grupy,Opis: prośba o nadanie uprawnień do grupy Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,05.11.2025 16:42:06,0,0.0
2755,Brak dostępu do folderu współdzielonego,Opis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,05.11.2025 15:10:24,0,0.0
2756,Problem z certyfikatem VPN,"Opis: Problem z certyfikatem VPN Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,05.11.2025 13:41:32,0,0.0
2757,Błąd uruchamiania Microsoft Outlook,Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,05.11.2025 12:46:55,0,0.0
2758,Problem techniczny: Przeglądarka Chrome nie ładuje stron intranetu,Opis: Problem techniczny: Przeglądarka Chrome nie ładuje stron intranetu Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,05.11.2025 11:33:04,0,0.0
